_index,_id,_score,_source.assetResourceId,_source.assetId,_source.parentId,_source.filename,_source.assetTypeName,_source.productEan,_source.projectNumber,_source.pimProjectNumber,_source.productName,_source.projectName,_source.productSku,_source.assetResourceCreationDate,_source.assetResourceFileCreateDate,_source.assetResourceFileModifyDate,_source.assetCreationDate,_source.customer,_source.creation_date,_source.file_create_date,_source.file_modify_date,_source.organization_id,_source.asset_resource_name,_source.asset_type_name,_source.file_name,_source.file_name_text,_source.upload_name,_source.pdf_text,_source.file_size,_source.asset_creation_date,_source.epsonmaterial,_source.gmgflow,_source.shape,_source.shapes,_source.software,_source.substrate_material,_source.keylinenumber,_source.angle,_source.packshottype,_source.printer_code,_source.printingmaterial,_source.printing_process,_source.printingprocess,_source.printing_workflow,_source.materials,_source.packtype,_source.shapecode,_source.shapecode_text,_source.packaging,_source.packrange,_source.packshotquality,_source.producttype,_source.volumes,_source.product_category_brand,_source.product_category_campaign,_source.product_category_market,_source.product_category_segment,_source.product_category_platform,_source.product_category_brand_text,_source.product_category_campaign_text,_source.product_category_market_text,_source.product_category_segment_text,_source.product_category_platform_text,_source.grammage,_source.net_content_statement,_source.net_contents_ml,_source.net_contents_g,_source.net_contents_pcs,_source.net_unit_contents_ml,_source.net_unit_contents_g,_source.product_ean,_source.product_name,_source.product_sku,_source.product_ean_text,_source.product_name_text,_source.product_sku_text,_source.froq_project_owner,_source.froq_project_owner_text,_source.project_owner_text,_source.project_owner,_source.project_froq_name,_source.project_froq_name_text,_source.project_froq_project_number,_source.project_froq_project_number_text,_source.project_name,_source.project_name_text,_source.project_pim_project_number,_source.project_pim_project_number_text,_source.tags,_source.height,_source.width
asset-resource-item_2025-10-17-152242,5757,1.0,5757,2181,5756,1187042_8718907872133_AHEXC_Gingerbread_325g_3DCRT_2D1_STD_K.jpg,Packshot,8718907872133,1187042,,Mix voor Gingerbreadman,1187042,284.95761,21-10-2023,01-01-1970,01-01-1970,21-10-2023,Albert Heijn,1697879232,0,0,43,1187042_8718907872133_AHEXC_Gingerbread_325g_3DCRT_2D1_STD_K.jpg,Packshot,1187042_8718907872133_AHEXC_Gingerbread_325g_3DCRT_2D1_STD_K.jpg,1187042_8718907872133_AHEXC_Gingerbread_325g_3DCRT_2D1_STD_K.jpg,,,0,1697879233,,,3DCRT,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907872133,Mix voor Gingerbreadman,284.95761,8718907872133,Mix voor Gingerbreadman,284.95761,,,f,f,1187042,1187042,1187042,1187042,1187042,1187042,,,,3600,3600
asset-resource-item_2025-10-17-152242,10146,1.0,10146,4999,10145,1200163_3930_8720674264493_KV_BabyFOOD_IMF_Content_1_800g_BOX.pdf,Final Artwork LR PDF,,1200163,,,KV_BabyFOOD_IMFF_Picomel,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463756,0,0,9354,1200163_3930_8720674264493_KV_BabyFOOD_IMF_Content_1_800g_BOX.pdf,Final Artwork LR PDF,1200163_3930_8720674264493_KV_BabyFOOD_IMF_Content_1_800g_BOX.pdf,1200163_3930_8720674264493_KV_BabyFOOD_IMF_Content_1_800g_BOX.pdf,,,0,1700463757,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_BabyFOOD_IMFF_Picomel,KV_BabyFOOD_IMFF_Picomel,1200163,1200163,KV_BabyFOOD_IMFF_Picomel,KV_BabyFOOD_IMFF_Picomel,,,,,
asset-resource-item_2025-10-17-152242,10154,1.0,10154,5008,10153,1200198_2703_8720674236216_KV_InsectREP_Anti_Mug_Stekker_Refill_30ml_BOX.pdf,Final Artwork LR PDF,,1200198,,,KV_InsectREP_Various_Brands_More,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463769,0,0,9354,1200198_2703_8720674236216_KV_InsectREP_Anti_Mug_Stekker_Refill_30ml_BOX.pdf,Final Artwork LR PDF,1200198_2703_8720674236216_KV_InsectREP_Anti_Mug_Stekker_Refill_30ml_BOX.pdf,1200198_2703_8720674236216_KV_InsectREP_Anti_Mug_Stekker_Refill_30ml_BOX.pdf,,,0,1700463769,PAPER,Offset_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_InsectREP_Various_Brands_More,KV_InsectREP_Various_Brands_More,1200198,1200198,KV_InsectREP_Various_Brands_More,KV_InsectREP_Various_Brands_More,,,,,
asset-resource-item_2025-10-17-152242,10156,1.0,10156,5011,10155,1200198_2703_8720674236315_KV_InsectREP_Zilvervisjesval_Trap_FC.pdf,Final Artwork LR PDF,,1200198,,,KV_InsectREP_Various_Brands_More,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463773,0,0,9354,1200198_2703_8720674236315_KV_InsectREP_Zilvervisjesval_Trap_FC.pdf,Final Artwork LR PDF,1200198_2703_8720674236315_KV_InsectREP_Zilvervisjesval_Trap_FC.pdf,1200198_2703_8720674236315_KV_InsectREP_Zilvervisjesval_Trap_FC.pdf,,,0,1700463773,PAPER,Offset_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_InsectREP_Various_Brands_More,KV_InsectREP_Various_Brands_More,1200198,1200198,KV_InsectREP_Various_Brands_More,KV_InsectREP_Various_Brands_More,,,,,
asset-resource-item_2025-10-17-152242,10164,1.0,10164,5020,10163,1200177_2832_8720674236940_TP_Bodybutter_Sinaasappel_Sheabutter_200ml_TL.pdf,Final Artwork LR PDF,,1200177,,,"TP_Body_Bodybutters_Various_Viokox
",,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463787,0,0,9354,1200177_2832_8720674236940_TP_Bodybutter_Sinaasappel_Sheabutter_200ml_TL.pdf,Final Artwork LR PDF,1200177_2832_8720674236940_TP_Bodybutter_Sinaasappel_Sheabutter_200ml_TL.pdf,1200177_2832_8720674236940_TP_Bodybutter_Sinaasappel_Sheabutter_200ml_TL.pdf,,,0,1700463787,PAPER,Flexo_16_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,"TP_Body_Bodybutters_Various_Viokox
","TP_Body_Bodybutters_Various_Viokox
",1200177,1200177,"TP_Body_Bodybutters_Various_Viokox
","TP_Body_Bodybutters_Various_Viokox
",,,,,
asset-resource-item_2025-10-17-152242,10168,1.0,10168,5026,10167,1200177_2832_8720674236988_TP_Magnolia_Jasmijn_200ml_SL.pdf,Final Artwork LR PDF,,1200177,,,"TP_Body_Bodybutters_Various_Viokox
",,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463795,0,0,9354,1200177_2832_8720674236988_TP_Magnolia_Jasmijn_200ml_SL.pdf,Final Artwork LR PDF,1200177_2832_8720674236988_TP_Magnolia_Jasmijn_200ml_SL.pdf,1200177_2832_8720674236988_TP_Magnolia_Jasmijn_200ml_SL.pdf,,,0,1700463795,PAPER,Flexo_16_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,"TP_Body_Bodybutters_Various_Viokox
","TP_Body_Bodybutters_Various_Viokox
",1200177,1200177,"TP_Body_Bodybutters_Various_Viokox
","TP_Body_Bodybutters_Various_Viokox
",,,,,
asset-resource-item_2025-10-17-152242,10172,1.0,10172,5032,10171,1200197_2703_8720674236292_KV_InsectREP_Mottenval_3Stuks_Hanger.pdf,Final Artwork LR PDF,,1200197,,,KV_InsectREP_Frtvlg_Mtnvl_Brands_More,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463802,0,0,9354,1200197_2703_8720674236292_KV_InsectREP_Mottenval_3Stuks_Hanger.pdf,Final Artwork LR PDF,1200197_2703_8720674236292_KV_InsectREP_Mottenval_3Stuks_Hanger.pdf,1200197_2703_8720674236292_KV_InsectREP_Mottenval_3Stuks_Hanger.pdf,,,0,1700463803,PAPER,Offset_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_InsectREP_Frtvlg_Mtnvl_Brands_More,KV_InsectREP_Frtvlg_Mtnvl_Brands_More,1200197,1200197,KV_InsectREP_Frtvlg_Mtnvl_Brands_More,KV_InsectREP_Frtvlg_Mtnvl_Brands_More,,,,,
asset-resource-item_2025-10-17-152242,10201,1.0,10201,5071,10200,1200169_3131_8720674238678_KV_Face_Serum_VitaminC_SPF30_30ml_BOX.pdf,Final Artwork LR PDF,,1200169,,,KV_Sun_Face_Serum_Dalli,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463855,0,0,9354,1200169_3131_8720674238678_KV_Face_Serum_VitaminC_SPF30_30ml_BOX.pdf,Final Artwork LR PDF,1200169_3131_8720674238678_KV_Face_Serum_VitaminC_SPF30_30ml_BOX.pdf,1200169_3131_8720674238678_KV_Face_Serum_VitaminC_SPF30_30ml_BOX.pdf,,,0,1700463856,PAPER,Offset_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_Sun_Face_Serum_Dalli,KV_Sun_Face_Serum_Dalli,1200169,1200169,KV_Sun_Face_Serum_Dalli,KV_Sun_Face_Serum_Dalli,,,,,
asset-resource-item_2025-10-17-152242,10206,1.0,10206,5077,10205,1200172_3269_1_8720674238654_KV_Transparent_Sunstick_SPF30_20g_BOX.pdf,Final Artwork LR PDF,,1200172,,,KV_Solait_Sun_Stick_SPF30_Merc,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463863,0,0,9354,1200172_3269_1_8720674238654_KV_Transparent_Sunstick_SPF30_20g_BOX.pdf,Final Artwork LR PDF,1200172_3269_1_8720674238654_KV_Transparent_Sunstick_SPF30_20g_BOX.pdf,1200172_3269_1_8720674238654_KV_Transparent_Sunstick_SPF30_20g_BOX.pdf,,,0,1700463864,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_Solait_Sun_Stick_SPF30_Merc,KV_Solait_Sun_Stick_SPF30_Merc,1200172,1200172,KV_Solait_Sun_Stick_SPF30_Merc,KV_Solait_Sun_Stick_SPF30_Merc,,,,,
asset-resource-item_2025-10-17-152242,10209,1.0,10209,5080,10208,1200172_3269_1_8720674238654_KV_Transparent_Sunstick_SPF30_20g_LB.pdf,Final Artwork LR PDF,,1200172,,,KV_Solait_Sun_Stick_SPF30_Merc,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463867,0,0,9354,1200172_3269_1_8720674238654_KV_Transparent_Sunstick_SPF30_20g_LB.pdf,Final Artwork LR PDF,1200172_3269_1_8720674238654_KV_Transparent_Sunstick_SPF30_20g_LB.pdf,1200172_3269_1_8720674238654_KV_Transparent_Sunstick_SPF30_20g_LB.pdf,,,0,1700463867,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_Solait_Sun_Stick_SPF30_Merc,KV_Solait_Sun_Stick_SPF30_Merc,1200172,1200172,KV_Solait_Sun_Stick_SPF30_Merc,KV_Solait_Sun_Stick_SPF30_Merc,,,,,
asset-resource-item_2025-10-17-152242,10211,1.0,10211,5083,10210,1200168_3269_8720674238661_KV_Transparent_Sunstick_SPF50_20g_BOX.pdf,Final Artwork LR PDF,,1200168,,,KV_Solait_Sun_Stick_SPF_50_Merc,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463871,0,0,9354,1200168_3269_8720674238661_KV_Transparent_Sunstick_SPF50_20g_BOX.pdf,Final Artwork LR PDF,1200168_3269_8720674238661_KV_Transparent_Sunstick_SPF50_20g_BOX.pdf,1200168_3269_8720674238661_KV_Transparent_Sunstick_SPF50_20g_BOX.pdf,,,0,1700463871,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_Solait_Sun_Stick_SPF_50_Merc,KV_Solait_Sun_Stick_SPF_50_Merc,1200168,1200168,KV_Solait_Sun_Stick_SPF_50_Merc,KV_Solait_Sun_Stick_SPF_50_Merc,,,,,
asset-resource-item_2025-10-17-152242,10221,1.0,10221,5095,10220,1200203_4825_XXXXXXXXXXXXX_TP_FAID_Steriele_Zalfgaasjes_PC.pdf,Final Artwork LR PDF,,1200203,,,"TP_FAID_Zalfgaasjes_Pouch_Geocos
",,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463886,0,0,9354,1200203_4825_XXXXXXXXXXXXX_TP_FAID_Steriele_Zalfgaasjes_PC.pdf,Final Artwork LR PDF,1200203_4825_XXXXXXXXXXXXX_TP_FAID_Steriele_Zalfgaasjes_PC.pdf,1200203_4825_XXXXXXXXXXXXX_TP_FAID_Steriele_Zalfgaasjes_PC.pdf,,,0,1700463886,PAPER,Flexo_16_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,"TP_FAID_Zalfgaasjes_Pouch_Geocos
","TP_FAID_Zalfgaasjes_Pouch_Geocos
",1200203,1200203,"TP_FAID_Zalfgaasjes_Pouch_Geocos
","TP_FAID_Zalfgaasjes_Pouch_Geocos
",,,,,
asset-resource-item_2025-10-17-152242,10227,1.0,10227,5101,10226,1200189_2916_8720674244730_TP_Oogcreme_Liftend_15ml_TU.pdf,Final Artwork LR PDF,,1200189,,,TP_Skin_Lift_Oogcreme_Maxim,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463894,0,0,9354,1200189_2916_8720674244730_TP_Oogcreme_Liftend_15ml_TU.pdf,Final Artwork LR PDF,1200189_2916_8720674244730_TP_Oogcreme_Liftend_15ml_TU.pdf,1200189_2916_8720674244730_TP_Oogcreme_Liftend_15ml_TU.pdf,,,0,1700463894,PAPER,Offset_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,TP_Skin_Lift_Oogcreme_Maxim,TP_Skin_Lift_Oogcreme_Maxim,1200189,1200189,TP_Skin_Lift_Oogcreme_Maxim,TP_Skin_Lift_Oogcreme_Maxim,,,,,
asset-resource-item_2025-10-17-152242,10229,1.0,10229,5104,10228,1200040_1021_8711555005113_KV_Keeltablet_Honing_Rozenbottel_24stuks_BOX.pdf,Final Artwork LR PDF,,1200040,,,KV_Confec_Keel_Hoestpastilles_Herkel,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463897,0,0,9354,1200040_1021_8711555005113_KV_Keeltablet_Honing_Rozenbottel_24stuks_BOX.pdf,Final Artwork LR PDF,1200040_1021_8711555005113_KV_Keeltablet_Honing_Rozenbottel_24stuks_BOX.pdf,1200040_1021_8711555005113_KV_Keeltablet_Honing_Rozenbottel_24stuks_BOX.pdf,,,0,1700463898,PAPER,Offset_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_Confec_Keel_Hoestpastilles_Herkel,KV_Confec_Keel_Hoestpastilles_Herkel,1200040,1200040,KV_Confec_Keel_Hoestpastilles_Herkel,KV_Confec_Keel_Hoestpastilles_Herkel,,,,,
asset-resource-item_2025-10-17-152242,10237,1.0,10237,5113,10236,1200190_4070_8720674251967_TP_Q10_Oogcreme_15ml_BOX.pdf,Final Artwork LR PDF,,1200190,,,TP_Skin_Q10_Oogcreme_Femia_Cosmetic,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700463913,0,0,9354,1200190_4070_8720674251967_TP_Q10_Oogcreme_15ml_BOX.pdf,Final Artwork LR PDF,1200190_4070_8720674251967_TP_Q10_Oogcreme_15ml_BOX.pdf,1200190_4070_8720674251967_TP_Q10_Oogcreme_15ml_BOX.pdf,,,0,1700463913,PAPER,Offset_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,TP_Skin_Q10_Oogcreme_Femia_Cosmetic,TP_Skin_Q10_Oogcreme_Femia_Cosmetic,1200190,1200190,TP_Skin_Q10_Oogcreme_Femia_Cosmetic,TP_Skin_Q10_Oogcreme_Femia_Cosmetic,,,,,
asset-resource-item_2025-10-17-152242,10242,1.0,10242,5119,10241,1200166_2704_8720674236391_TP_Mierenpoeder_100g_LF.pdf,Final Artwork LR PDF,,1200166,,,TP_InsectREP_Various_Brands_More,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700464057,0,0,9354,1200166_2704_8720674236391_TP_Mierenpoeder_100g_LF.pdf,Final Artwork LR PDF,1200166_2704_8720674236391_TP_Mierenpoeder_100g_LF.pdf,1200166_2704_8720674236391_TP_Mierenpoeder_100g_LF.pdf,,,0,1700464058,PAPER,Offset_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,TP_InsectREP_Various_Brands_More,TP_InsectREP_Various_Brands_More,1200166,1200166,TP_InsectREP_Various_Brands_More,TP_InsectREP_Various_Brands_More,,,,,
asset-resource-item_2025-10-17-152242,10248,1.0,10248,5125,10247,1200157_3186_8720674232126_KV_Face_Fluid_Anti_Aging_SPF50_50ml_LB.pdf,Final Artwork LR PDF,,1200157,,,KV_Solait_Sun_Face_Mercona,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700464065,0,0,9354,1200157_3186_8720674232126_KV_Face_Fluid_Anti_Aging_SPF50_50ml_LB.pdf,Final Artwork LR PDF,1200157_3186_8720674232126_KV_Face_Fluid_Anti_Aging_SPF50_50ml_LB.pdf,1200157_3186_8720674232126_KV_Face_Fluid_Anti_Aging_SPF50_50ml_LB.pdf,,,0,1700464066,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_Solait_Sun_Face_Mercona,KV_Solait_Sun_Face_Mercona,1200157,1200157,KV_Solait_Sun_Face_Mercona,KV_Solait_Sun_Face_Mercona,,,,,
asset-resource-item_2025-10-17-152242,10257,1.0,10257,5137,10256,1200187_4175_8719179124388_KV_Summer_Bronze_Gelspary_SPF30_200ml_BL.pdf,Final Artwork LR PDF,,1200187,,,KV_Solait_Sun_Young_Emma,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700464081,0,0,9354,1200187_4175_8719179124388_KV_Summer_Bronze_Gelspary_SPF30_200ml_BL.pdf,Final Artwork LR PDF,1200187_4175_8719179124388_KV_Summer_Bronze_Gelspary_SPF30_200ml_BL.pdf,1200187_4175_8719179124388_KV_Summer_Bronze_Gelspary_SPF30_200ml_BL.pdf,,,0,1700464082,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_Solait_Sun_Young_Emma,KV_Solait_Sun_Young_Emma,1200187,1200187,KV_Solait_Sun_Young_Emma,KV_Solait_Sun_Young_Emma,,,,,
asset-resource-item_2025-10-17-152242,10272,1.0,10272,5155,10271,1200126_2877_8719179319999_KV_Faid_MDR_Pleisters_Elastisch_10Stuck_BOX.pdf,Final Artwork LR PDF,,1200126,,,KV_FAID_MDR_Aanpassing,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700464107,0,0,9354,1200126_2877_8719179319999_KV_Faid_MDR_Pleisters_Elastisch_10Stuck_BOX.pdf,Final Artwork LR PDF,1200126_2877_8719179319999_KV_Faid_MDR_Pleisters_Elastisch_10Stuck_BOX.pdf,1200126_2877_8719179319999_KV_Faid_MDR_Pleisters_Elastisch_10Stuck_BOX.pdf,,,0,1700464107,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_FAID_MDR_Aanpassing,KV_FAID_MDR_Aanpassing,1200126,1200126,KV_FAID_MDR_Aanpassing,KV_FAID_MDR_Aanpassing,,,,,
asset-resource-item_2025-10-17-152242,10275,1.0,10275,5158,10274,1200165_4148_8720674252001_KV_Babyfood_Geit_Opvolgmelk_800g_BOX.pdf,Final Artwork LR PDF,,1200165,,,KV_BabyFOOD_IMF_Geit_Picomel,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700464111,0,0,9354,1200165_4148_8720674252001_KV_Babyfood_Geit_Opvolgmelk_800g_BOX.pdf,Final Artwork LR PDF,1200165_4148_8720674252001_KV_Babyfood_Geit_Opvolgmelk_800g_BOX.pdf,1200165_4148_8720674252001_KV_Babyfood_Geit_Opvolgmelk_800g_BOX.pdf,,,0,1700464111,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_BabyFOOD_IMF_Geit_Picomel,KV_BabyFOOD_IMF_Geit_Picomel,1200165,1200165,KV_BabyFOOD_IMF_Geit_Picomel,KV_BabyFOOD_IMF_Geit_Picomel,,,,,
asset-resource-item_2025-10-17-152242,10282,1.0,10282,5167,10281,1200126_2877_8719179314796_KV_Faid_MDR_Anti_Luis_Haarlotion_Dimeticon_100ml_BOX.pdf,Final Artwork LR PDF,,1200126,,,KV_FAID_MDR_Aanpassing,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700464123,0,0,9354,1200126_2877_8719179314796_KV_Faid_MDR_Anti_Luis_Haarlotion_Dimeticon_100ml_BOX.pdf,Final Artwork LR PDF,1200126_2877_8719179314796_KV_Faid_MDR_Anti_Luis_Haarlotion_Dimeticon_100ml_BOX.pdf,1200126_2877_8719179314796_KV_Faid_MDR_Anti_Luis_Haarlotion_Dimeticon_100ml_BOX.pdf,,,0,1700464123,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_FAID_MDR_Aanpassing,KV_FAID_MDR_Aanpassing,1200126,1200126,KV_FAID_MDR_Aanpassing,KV_FAID_MDR_Aanpassing,,,,,
asset-resource-item_2025-10-17-152242,10294,1.0,10294,5185,10293,1200126_2877_8719179215338_KV_Faid_MDR_Wondgel_50ml_LB.pdf,Final Artwork LR PDF,,1200126,,,KV_FAID_MDR_Aanpassing,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700464148,0,0,9354,1200126_2877_8719179215338_KV_Faid_MDR_Wondgel_50ml_LB.pdf,Final Artwork LR PDF,1200126_2877_8719179215338_KV_Faid_MDR_Wondgel_50ml_LB.pdf,1200126_2877_8719179215338_KV_Faid_MDR_Wondgel_50ml_LB.pdf,,,0,1700464148,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_FAID_MDR_Aanpassing,KV_FAID_MDR_Aanpassing,1200126,1200126,KV_FAID_MDR_Aanpassing,KV_FAID_MDR_Aanpassing,,,,,
asset-resource-item_2025-10-17-152242,10313,1.0,10313,5212,10312,1200126_2877_8719179079756_KV_Faid_MDR_Luizenkam_BOX.pdf,Final Artwork LR PDF,,1200126,,,KV_FAID_MDR_Aanpassing,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700464184,0,0,9354,1200126_2877_8719179079756_KV_Faid_MDR_Luizenkam_BOX.pdf,Final Artwork LR PDF,1200126_2877_8719179079756_KV_Faid_MDR_Luizenkam_BOX.pdf,1200126_2877_8719179079756_KV_Faid_MDR_Luizenkam_BOX.pdf,,,0,1700464184,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_FAID_MDR_Aanpassing,KV_FAID_MDR_Aanpassing,1200126,1200126,KV_FAID_MDR_Aanpassing,KV_FAID_MDR_Aanpassing,,,,,
asset-resource-item_2025-10-17-152242,10342,1.0,10342,5251,10341,1200147_2483_8720674231716_KV_Sensitive_Milk_SPF30_200ml_LB.pdf,Final Artwork LR PDF,,1200147,,,KV_Solait_Sun_Various_Dermcos,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700464386,0,0,9354,1200147_2483_8720674231716_KV_Sensitive_Milk_SPF30_200ml_LB.pdf,Final Artwork LR PDF,1200147_2483_8720674231716_KV_Sensitive_Milk_SPF30_200ml_LB.pdf,1200147_2483_8720674231716_KV_Sensitive_Milk_SPF30_200ml_LB.pdf,,,0,1700464386,-,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_Solait_Sun_Various_Dermcos,KV_Solait_Sun_Various_Dermcos,1200147,1200147,KV_Solait_Sun_Various_Dermcos,KV_Solait_Sun_Various_Dermcos,,,,,
asset-resource-item_2025-10-17-152242,10381,1.0,10381,5299,10380,1200164_3901_8720674248837_KV_Solait_After_Sun_Lotion_Aloe_Vera_50ML_FL.pdf,Final Artwork LR PDF,,1200164,,,KV_Solait_Sun_After_Sun_Mann_Schroder,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700464450,0,0,9354,1200164_3901_8720674248837_KV_Solait_After_Sun_Lotion_Aloe_Vera_50ML_FL.pdf,Final Artwork LR PDF,1200164_3901_8720674248837_KV_Solait_After_Sun_Lotion_Aloe_Vera_50ML_FL.pdf,1200164_3901_8720674248837_KV_Solait_After_Sun_Lotion_Aloe_Vera_50ML_FL.pdf,,,0,1700464450,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_Solait_Sun_After_Sun_Mann_Schroder,KV_Solait_Sun_After_Sun_Mann_Schroder,1200164,1200164,KV_Solait_Sun_After_Sun_Mann_Schroder,KV_Solait_Sun_After_Sun_Mann_Schroder,,,,,
asset-resource-item_2025-10-17-152242,10387,1.0,10387,5308,10386,1200148_3122_8720674121154_KV_Solait_Sunspray_Medium_200ml_BL.pdf,Final Artwork LR PDF,,1200148,,,KV_Solait_Sun_Divers_Mann_Schroder,,20-11-2023,01-01-1970,01-01-1970,20-11-2023,AS_Watson,1700464461,0,0,9354,1200148_3122_8720674121154_KV_Solait_Sunspray_Medium_200ml_BL.pdf,Final Artwork LR PDF,1200148_3122_8720674121154_KV_Solait_Sunspray_Medium_200ml_BL.pdf,1200148_3122_8720674121154_KV_Solait_Sunspray_Medium_200ml_BL.pdf,,,0,1700464461,Ñ,Ñ,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,KV_Solait_Sun_Divers_Mann_Schroder,KV_Solait_Sun_Divers_Mann_Schroder,1200148,1200148,KV_Solait_Sun_Divers_Mann_Schroder,KV_Solait_Sun_Divers_Mann_Schroder,,,,,
